-3.500000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.490000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.480000E-05,+8.000000E-05,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.470000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.460000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.450000E-05,+0.000000E+00,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.440000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.430000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.420000E-05,+1.600000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.410000E-05,-1.600000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.400000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.390000E-05,+1.600000E-04,+2.400000E-04,+4.000000E-02,-2.500000E-02
-3.380000E-05,-8.000000E-05,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.370000E-05,-2.400000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.360000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.350000E-05,+1.600000E-04,+2.400000E-04,+4.000000E-02,-2.500000E-02
-3.340000E-05,-1.600000E-04,+1.600000E-04,+0.000000E+00,-2.500000E-02
-3.330000E-05,-2.400000E-04,+0.000000E+00,+0.000000E+00,-2.500000E-02
-3.320000E-05,+1.600000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.310000E-05,-1.600000E-04,+0.000000E+00,+0.000000E+00,-2.500000E-02
-3.300000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.290000E-05,+0.000000E+00,+8.000000E-05,+0.000000E+00,-2.500000E-02
-3.280000E-05,-1.600000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.270000E-05,-8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-3.260000E-05,+0.000000E+00,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.250000E-05,-2.400000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.240000E-05,+8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.230000E-05,-1.600000E-04,+8.000000E-05,+0.000000E+00,-2.500000E-02
-3.220000E-05,-2.400000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.210000E-05,+2.400000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.200000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.190000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.180000E-05,+8.000000E-05,+1.600000E-04,+0.000000E+00,-2.500000E-02
-3.170000E-05,-8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-3.160000E-05,-1.600000E-04,+0.000000E+00,+0.000000E+00,-2.500000E-02
-3.150000E-05,+8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-3.140000E-05,-8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-3.130000E-05,-8.000000E-05,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.120000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.110000E-05,+0.000000E+00,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.100000E-05,+8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.090000E-05,-8.000000E-05,+1.600000E-04,+0.000000E+00,-2.500000E-02
-3.080000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-3.070000E-05,+1.600000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.060000E-05,-2.400000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.050000E-05,-1.600000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.040000E-05,+2.400000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.030000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.020000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
-3.010000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-3.000000E-05,-8.000000E-05,+1.600000E-04,+0.000000E+00,-2.500000E-02
-2.990000E-05,+0.000000E+00,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.980000E-05,+8.000000E-05,+1.600000E-04,+0.000000E+00,-2.500000E-02
-2.970000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.960000E-05,+0.000000E+00,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.950000E-05,+8.000000E-05,+2.400000E-04,+0.000000E+00,-2.500000E-02
-2.940000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.930000E-05,-1.600000E-04,+1.600000E-04,+0.000000E+00,-2.500000E-02
-2.920000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.910000E-05,+8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.900000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
-2.890000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.880000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.870000E-05,+8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.860000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.850000E-05,+8.000000E-05,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.840000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.830000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.820000E-05,+1.600000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.810000E-05,-8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-2.800000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.790000E-05,+0.000000E+00,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.780000E-05,-8.000000E-05,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.770000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.760000E-05,-2.400000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.750000E-05,+8.000000E-05,+1.600000E-04,+0.000000E+00,-2.500000E-02
-2.740000E-05,+1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.730000E-05,-1.600000E-04,+8.000000E-05,+0.000000E+00,-2.500000E-02
-2.720000E-05,-8.000000E-05,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.710000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.700000E-05,-2.400000E-04,+0.000000E+00,+4.000000E-02,-2.500000E-02
-2.690000E-05,+8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-2.680000E-05,+0.000000E+00,+8.000000E-05,+0.000000E+00,-2.500000E-02
-2.670000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.660000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.650000E-05,+8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.640000E-05,+0.000000E+00,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.630000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.620000E-05,-8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-2.610000E-05,+8.000000E-05,+8.000000E-05,+0.000000E+00,-2.500000E-02
-2.600000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.590000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.580000E-05,-8.000000E-05,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.570000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.560000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.550000E-05,+0.000000E+00,+2.400000E-04,+4.000000E-02,-2.500000E-02
-2.540000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.530000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
-2.520000E-05,+0.000000E+00,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.510000E-05,-1.600000E-04,+1.600000E-04,+4.000000E-02,-2.500000E-02
-2.500000E-05,+0.000000E+00,+2.400000E-04,+4.000000E-02,-2.500000E-02
-2.490000E-05,-1.600000E-04,+8.000000E-05,+4.000000E-02,-2.500000E-02
-2.480000E-05,-8.000000E-05,+0.000000E+00,+4.000000E-02,-2.500000E-02
